video_id,video_title,video_description,published_at,category_id,channel_id,channel_title
_kIAYqWdCuQ,Pitbull wird behandelt.. | Bones Hands Animals | Animal Chiropractic,Animals Chiropractic #animals #dogs #chiropractic #germany #asmr #dogshorts #foryou Willkommen auf unserem Kanal ...,2024-11-08T18:02:11Z,15,UCmf5Bda-hZg6IRXNh7Qm-Bw,BONES HANDS ANIMALS
Y4kY-Rx47VM,11 Horse Sounds Explained: Understand Your Horse’s Calls,"Horses have their own mystical language! In this video, we explore 11 different horse sounds—from neighs to nickers—and ...",2024-11-07T01:37:06Z,15,UCLQKRFVXzKYs3OxSsZ6yu8g,WildLINK
VtgW-svv6OM,1 lakh wala white khaal kabutar nikal gya or ya Kia hua sultan ko ??😱😳,"1 lakh wala white khaal kabutar nikal gya or ya Kia hua sultan ko ??     #birdnursing #kabootar #pigeon ""Assalamualaikum, ...",2024-11-03T07:00:15Z,15,UCKM2k_0huqgt-6SAgRFzCbw,Major Pets
xhNCECxlzPs,散歩に行きたくない日の愛犬の様子はこちらです,ーーーーーーーーーーーーーーーーー ☆コギチューブ：YouTube ...,2024-11-06T10:47:17Z,15,UCvteizKe_RZYvqnwlbJONOA,コギチューブ【犬と猫のゆるい生活】
F3LNZF9L1hY,Meet My New Kitten,Check out Petlibro's Polar Smart Wet Food Feeder for cats and water fountain here for the biggest Black Friday discount of the ...,2024-11-04T19:37:22Z,15,UC_hY7q7Kxy3-TL32b92xfWQ,George Dunnett
-UK3nizEJ2s,She Gradually Fainted In The Hut After Many Days Of Begging But No One Cared...,She Gradually Fainted In The Hut After Many Days Of Begging But No One Cared... A lady sobbed on the phone while rang me ...,2024-11-04T13:00:00Z,15,UCzMvBLTN2m6KZlb2Aq2L_Fg,Pray4Dogs
IsXtJaIg0nE,BU KEDİYİ ZOR TUTTUK! (Kızgın Kedi Bizi Fena Korkuttu!),KANALIMIZA ABONE OLMAK İÇİN ▻ https://bit.ly/2MTwB9L - BİR ÖNCEKİ VİDEOMUZUN LİNKİ ▻ https://youtu.be/bHliWKrO8ok ...,2024-11-04T18:00:18Z,15,UCWn_mliuK4BFWPcro3CKTpw,Tugay İnanoğlu
UK9M0rCjWLY,We found an ALLIGATOR in the Grand Canyon!,Nearly 20 years have passed since our team rescued Clem the American Alligator from Pakoon Springs in the Grand Canyon ...,2024-11-08T15:00:37Z,15,UCF0qg5bN6MS-ELYAosqNitA,Phoenix Herpetological Sanctuary
p74YMp-NU8c,Indian Ringneck Parrot Sounds,Indian Ringneck Parrot Sounds Subcribe my channel: https://www.youtube.com/c/parrotmedia Follow us on Instagram!,2024-11-03T13:01:00Z,15,UCPEUdON2nhloFWJKU50KZNw,Parrot Media
kX8VXuZcJvc,Distressed Collie finds comfort with a couple | The Dog House 🐶 | Margot the Collie,"Margot, the Border Collie, arrived at Woodgreen with some obsessive behaviours, including shadow chasing. Hiker Katherine ...",2024-11-08T11:48:18Z,15,UCBzXy4haMRl-YOhXe-YPxWA,The Dog House
ZqyrZbAJwWs,Dr Scott is in love...Microchipping a macaw! | Rescue Vet with Dr Scott Miller,Dr Scott Miller falls in love with a magnificent rescue macaw in this week's episode of Rescue Vet! Cared for by Safe Haven Parrot ...,2024-11-04T16:59:35Z,15,UCTuuxnIdKylqYhhNAcCJ8qA,Rescue Vet
NiBGyRjzjYY,All Of My Reptiles From Cheapest to Most Expensive!,Try Rocket Money for free: https://RocketMoney.com/WICKENS What is the difference between a Cheap reptile and an Expensive ...,2024-11-07T21:15:00Z,15,UC19hUEoB8Txu5E28tkg4PQA,Wickens Wicked Reptiles
5cZkIQtjXoc,New Home Almost Completed 😍 Turab Ny  Bakriyan Khareed li,Asslamualaikum friends ! I am here for you with all of my passion .My goal is to build a community that love pets and want to see ...,2024-11-03T09:16:02Z,15,UCZsbGYtjf0bauZMMpbKF65w,Shehr Main Dihat
m3rxxHQrff0,Pet IBD Relief: 9 Natural Remedies to Stop Chronic Diarrhea &amp; Vomiting,Join Dr. Jones' FREE ONLINE WEB CLINIC: Dr. Jones' Unleashing the Truth: Does Your Dog Have a Digestive Enzyme ...,2024-11-06T21:06:52Z,15,UCSmxWfvW7XE7lX7YeJ5LBZw,Veterinary Secrets
7LKTSsG3lUY,Rangdar kabutar lay na kay liya agy 😍,"Rangdar kabutar lay na kay liya agy #rangdar #kabutar #pigeon #viral ""Assalamualaikum, friends! I'm here with all my passion ...",2024-11-04T07:00:04Z,15,UCKM2k_0huqgt-6SAgRFzCbw,Major Pets
ZMLzmriXQBg,"With eyes filled with tears, the exhausted puppy curled up on the mountain waiting for help","We received a phone call from a resident. A puppy was curled up on the mountain, crying nonstop. The puppy looked like it had ...",2024-11-05T16:00:23Z,15,UCdwIRqOU3lUcoVRfF9dS4lg,Rescue Dog Rangers
ukRpW8Ge_sI,Cleaning Up The Ranch | Calf Feeding!,"Getting some things squared away before it snows, and feeding calves. LINKS TO MERCH: A Dairy on the Prairie T-Shirt: ...",2024-11-06T18:04:49Z,15,UCnU6mWFb56YQtcmfs6bbaew,A Dairy on the Prairie
XS_1okR5dy0,Building the PERFECT Dog House for Rescued Puppies!,Building the PERFECT Dog House for Rescued Puppies! Please watch video until finish and SUBSCRIBE to get more videos.,2024-11-08T11:00:43Z,15,UCf9phz2kU2DaJBwDATTD05Q,House Technology
uXtaUC1D9Uk,DOGHANG EP 1 - Mala David at Goliath na Yorkie at Mixed Lab &amp; Chow  #dogbehavior #packleadership,,2024-11-05T23:38:46Z,15,UC8k_R6vYQEgftCzXXJPwxOw,Supero Dog Farm
LYCOwu-Rwmk,Disadvantages of Spay and Neuter What Vets WON&#39;T Tell You,Let's talk about the disadvantages of spay and neuter in our dogs. Vets won't tell you this! The science is undeniable with a ...,2024-11-03T14:30:10Z,15,UCs-mQPtkpDQoGrJ-zYprrVA,Jason Corey
J7sDJ126Ofk,Cockatoo Has A Meltdown (volume alert ⚠️),Max is having a little meltdown. The time has arrived!! The 2025 Mr. Max calendar is now available to order!! There is also some ...,2024-11-06T11:03:18Z,15,UCtnY5vJ-2SaEIeE1zhA_xxA,Mr. Max T.V.
ahAEwLMgyj4,Goodbye Buddy...R.I.P ❤️ Pet Loss And Grief!,"In this heartfelt video, I share a deeply personal story about the loss of my beloved dog, Buddy, and the impact he had on my life ...",2024-11-03T10:00:02Z,15,UCiWPU83VmOXjQ6xY0gIrhIQ,fabulous50s
q-G2EwcG8t8,Dog House Complete Ho Gia 🥰 || Kaisa Lag Rha Mud Dog House ?,Dog House Complete Ho Gia || Kaisa Lag Rha Mud Dog House ? #dog #pets #petsvlog #ahmapetsvlog #ahma ...,2024-11-03T07:00:25Z,15,UC7pvWB8Cs0vT4j34hEjF0AQ,Ahma Pets Vlog
37GS_2ASzYU,&quot;ISSO É ASSOMBROSO! Um REPÓRTER REVELOU que o Marcelo...&quot; BASTIDORES do Fluminense são EXPOSTOS!,"Marcelo, que saiu do Fluminense após discussão com Mano Menezes, já apresentava postura que desagradava internamente ...",2024-11-04T17:30:01Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
0XB5QSZGdTk,ALAN KARDEC traz ESPERANÇA ao ATLÉTICO na COPA do BRASIL?,"Jogador que estava há quase 500 dias sem marcar um gol, trouxe esperança aos atleticanos, pensando no jogo de volta que ...",2024-11-04T12:32:02Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
VFzvHSsBFw4,BILIONÁRIO GREGO VAI COMPRAR O VASCO? ANDRÉ COMENTA E FRED TRAÇA O PERFIL DO EMPRESÁRIO,"Na Live do André Henning desta quinta-feira, André Henning e Fred Caldeira falaram sobre o suposto interesse de Evangelos ...",2024-11-08T12:00:42Z,17,UC58zOo8_-ZQVF6o-FKMUqCQ,Cortes da TNT Sports
WSGhZ_BUhjM,"CASO BRUNO HENRIQUE: É PURA IGNORÂNCIA JOGADOR ACHAR QUE CARTÃO AMARELO NÃO É DELITO, DIZ CASÃO","No UOL News Esporte, Mauro Cezar, Casagrande, Danilo Lavieri e Tironi relembraram o lance de Bruno Henrique em jogo do ...",2024-11-05T16:16:45Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
yCT92vptCfg,FLAMENGO 3 X 1 ATLÉTICO-MG | MELHORES MOMENTOS | 1º JOGO FINAL DA COPA DO BRASIL | ge.globo,"O Flamengo largou na frente na final da Copa do Brasil. Venceu o Atlético-MG por 3 a 1, neste domingo, no Maracanã.",2024-11-03T21:08:27Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
LyAH7daeWLM,&quot;PARECE LOUCURA ISSO que EU VOU FALAR! Mas pra mim...&quot; OLHA essa OPINIÃO POLÊMICA sobre o Flamengo!,"O Flamengo venceu o Atlético Mineiro por 3 gols a 1 hoje pela final da Copa do Brasil, e os desempenhos de Gerson e Wesley ...",2024-11-03T23:09:04Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
gQ_4p8rvR7s,Gabriel relembra atrito com Marcelo | DOMINGOL,"Durante o Domingol deste domingo (3), o convidado especial e ex-jogador Gabriel Rodrigues relembrou o atrito que teve com o ...",2024-11-03T19:57:12Z,17,UCxERJM046RIRgl5cH-ss3yw,CNN Esportes
9Yq_-cRVrc4,BOTAFOGO 3 X 0 VASCO | MELHORES MOMENTOS | 32ª RODADA BRASILEIRÃO | ge.globo,Confira todos os melhores momentos com mais replays em ge.globo: ...,2024-11-06T02:29:21Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
gvev-5Sv6nI,COMO FOI O DESEMPENHO DO TIME ALTERNATIVO DO ATLÉTICO NO CAMPEONATO BRASILEIRO?,"O Atlético vira a chave para a decisão da Copa do Brasil e pensa exclusivamente na partida do próximo domingo (10), contra o ...",2024-11-07T17:00:42Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
thdGG3TPCDM,"&quot;NÃO É NADA SURPREENDENTE! Gente, o Neymar está...&quot; Mauro Cezar É DIRETO após NOVA LESÃO!","Neymar se machucou e sofreu lesão de novo. O jogador do Al-Hilal sentiu a coxa durante a partida contra o Esteghlal, pela ...",2024-11-05T17:21:46Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
vj6r_FACCd0,Comentarista DETONA o trabalho de FERNANDO DINIZ no CRUZEIRO,"O Cruzeiro perdeu o Flamengo, por 1 a 0, nesta quarta-feira (06), no Estádio Independência, pela 32° rodada do Campeonato ...",2024-11-07T02:54:15Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
nscKPoAkT1w,"FLAMENGO: FILIPE LUÍS TA FAZENDO O QUE TITE NÃO FEZ! ELE PRECISA REVER CONCEITOS, DIZ JUCA KFOURI","No Posse de Bola, Juca Kfouri falou sobre o bom trabalho de Filipe Luís no Flamengo, que ganhou do Atlético-MG no último ...",2024-11-04T13:16:45Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
GQCiLZKMVKA,MBAPPÉ FORA DA CONVOCAÇÃO DA FRANÇA! CORRESPONDENTES COMENTAM RELAÇÃO ENTRE KYLIAN E DESCHAMPS,"Fred Caldeira, Clara Albuquerque, Marcelo Bechler, Arthur Quezada e Tati Mantovani comentaram sobre a ausência de Mbappé ...",2024-11-07T22:00:14Z,17,UC58zOo8_-ZQVF6o-FKMUqCQ,Cortes da TNT Sports
AbGJV6TUQo4,"RAPHINHA JOGA DEMAIS DE NOVO, LEWA CRAVA DOIS E BARÇA DÁ OUTRO SHOW! ESTRELA VERMELHA 2X5 BARCELONA","Goleada do Barça tá virando rotina, hein? A equipe marcou CINCO no Estrela Vermelha com mais um show de Raphinha e ...",2024-11-06T22:24:06Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
Uyua2NUpRfU,CNN ESPORTES S/A: BRAZ FAZ UM BALANÇO DE SUA GESTÃO E APONTA ERROS E ACERTOS À FRENTE DO FLAMENGO,"Em análise detalhada, Braz revisita sua gestão no Flamengo, destacando os erros e acertos que marcaram sua trajetória à frente ...",2024-11-04T13:00:38Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
-qn0T_htWzM,"NEYMAR NO PALMEIRAS? QUALQUER TIME TOPARIA, DIZ LAVIERI: &#39;MELHOR JOGADOR DOS ÚLTIMOS 15 ANOS&#39;","No UOL News Esporte, Bruno Andrade trouxe os bastidores do possível encerramento de contrato entre Neymar e Al-Hilal e ...",2024-11-06T13:56:49Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
K971UXrEqcg,SÃO MARCOS DISPAROU! &quot;PELO AMOR DE DEUS! O Palmeiras PARECE que...&quot; DERROTA pro Corinthians IRRITA!,"A derrota do Palmeiras para o Corinthians por 2 gols a 0 irritou São Marcos. O ex-goleiro, ídolo do Verdão, postou um vídeo nas ...",2024-11-05T02:49:18Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
8sd_ecoK2Lo,"Marcos Braz elogia Gabigol, cita Balotelli e crava título mundial | CNN ESPORTES S/A","No CNN Esportes S/A deste domingo (3), Marcos Braz, vice-presidente de futebol do Flamengo, fez um balanço sobre os seis ...",2024-11-04T01:20:06Z,17,UCxERJM046RIRgl5cH-ss3yw,CNN Esportes
pSDl3WT5UKw,"CABEÇA DE PORCO JOGADA EM CORINTHIANS X PALMEIRAS É DESPREZÍVEL, DETONA DANILO LAVIERI!","No UOL News Esporte, Danilo Lavieri fez duras críticas a torcida do Corinthians, que jogou uma cabeça de porco no gramado da ...",2024-11-05T13:19:30Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
PFKJ-F8kQfw,GOLS DO FANTÁSTICO 03/11/2024 | CAVALINHOS FORAM AO MARACANÃ NA FINAL DA COPA DO BRASIL | ge.globo,Veja os gols do Fantástico! #gols #gol #futebol. ✓ INSCREVA-SE NO CANAL GE: https://cutt.ly/xfHlwBk Assine o sportv e ...,2024-11-04T02:43:21Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
Q3k_q1-DB_Y,"FLAMENGO: FILIPE LUÍS NÃO TEM UM ESQUEMA E ESSA É A MARCA DO GRANDE TREINADOR, DIZ ALICIA KLEIN","No UOL News Esporte, Alicia Klein rasgou elogios ao trabalho de Filipe Luís no Flamengo. O time venceu o Atlético-MG e o ...",2024-11-07T12:25:16Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
x4dziOGTA8g,"&quot;É MATEMÁTICO! Pro Corinthians ESCAPAR DO REBAIXAMENTO, vai PRECISAR de...&quot; OLHA ESSA ANÁLISE!",O Corinthians vai enfrentar o Vitória em um jogo que é confronto direto na luta contra o rebaixamento. Veja o debate antes da ...,2024-11-08T17:48:58Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
lSRqukcs1eQ,"&quot;É DESONESTO o que MUITA GENTE FAZ! Gente, o Gabigol...&quot; Mauro Cezar FALA A REAL sobre o Flamengo!","Gabigol realmente vai sair do Flamengo no fim do ano? Ou será que uma renovação pode acontecer, ainda mais depois dos gols ...",2024-11-08T15:30:13Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
xrYPKnLOmik,&quot;QUE LOUCURA! O Yuri Alberto REVELOU que a CABEÇA DE PORCO...&quot; CENA CHOCA em Corinthians x Palmeiras,"Uma cabeça de porco foi arremessada em campo em Corinthians x Palmeiras, e Yuri Alberto chutou o objeto para fora do ...",2024-11-05T02:21:50Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
RW1XY0YR91o,"MARCELO SEMPRE TEVE O REI NA BARRIGA E AGORA NÃO CONSEGUE CORRESPONDER EM CAMPO, DETONA LAVIERI","No Posse de Bola, Danilo Lavieri analisou as atitudes do jogador Marcelo, que na última sexta-feira (1) se envolveu em uma ...",2024-11-04T14:33:43Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
14XkdiSLJcg,VÍDEO COMPLETO: assista Lewis Hamilton pilotando carro de Senna em Interlagos,"O inglês Lewis Hamilton homenageou neste domingo (3) o ex-piloto Ayrton Senna, em Interlagos, ao fazer voltas de exibição a ...",2024-11-03T13:48:56Z,17,UC896QaWKoSGdZTmy9rHyU_g,Esporte na Band
8ZMktaVPRwo,BAHIA 0 X 3 SÃO PAULO | MELHORES MOMENTOS | 32ª RODADA BRASILEIRÃO 2024 | ge.globo,São Paulo vence o Bahia em Salvador e mantém tabu contra Rogério Ceni Ídolo são-paulino nunca venceu o time paulista como ...,2024-11-06T02:41:17Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
-StakUOzNEc,CRUZEIRO 0 X 1 FLAMENGO | MELHORES MOMENTOS | 32ª RODADA BRASILEIRÃO 2024 | ge.globo,"O Flamengo venceu o Cruzeiro por 1 a 0 nesta quarta-feira, com gol de falta de David Luiz. Com o resultado, a equipe ...",2024-11-07T02:13:42Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
yY3rh4siHMw,FALHA NOS DOIS LADOS! ATLÉTI VIRA NO ÚLTIMO MINUTO COM ERROS DA DEFESA | PSG 1X2 ATLÉTICO DE MADRID,O gol de Zaire-Emery pro PSG não foi o bastante pro time francês conseguir o placar positivo. Molina e Corrêa viraram o jogo pro ...,2024-11-06T22:15:25Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
b8QnbgtfBLg,&quot;ATÉ QUE ENFIM! O Gabigol REAPARECEU! E o Flamengo...&quot; Mauro Cezar e Pilhado ELOGIAM 3 a 1 no Galo!,"Com dois gols de Gabigol, o Flamengo venceu o Atlético Mineiro por 3 a 1 hoje pela final da Copa do Brasil. Mauro Cezar ...",2024-11-03T21:29:46Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
w_FGCPUIPxk,&quot;ISSO SÓ PODE SER SACANAGEM! SAIU AGORA A INFORMAÇÃO de que...&quot; NOTÍCIA DE BASTIDOR sobre o Flamengo,De La Cruz vai sair do Flamengo e voltar para o River Plate? Uma informação publicada hoje pela imprensa argentina provocou ...,2024-11-04T16:19:21Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
HUl1IxswzHQ,"&quot;VAI DAR POLÊMICA, mas EU FALO: o Corinthians hoje...&quot; VITÓRIA sobre o Palmeiras GERA DEBATE!","O Corinthians venceu o Palmeiras por 2 gols a 0 hoje pelo Brasileirão, se afastou da zona de rebaixamento e complicou o rival ...",2024-11-05T01:41:27Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
gv5TKSCwYMA,CLIMA ESQUENTOU! ALÊ OLIVEIRA DÁ DETALHES SOBRE DISCUSSÃO PESADA ENTRE MATHEUS PEREIRA E DINIZ,O comentarista Alê Oliveira traz informações sobre uma confusão que aconteceu entre o meia Matheus Pereira e o técnico ...,2024-11-07T13:27:01Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
uWxsaaO6F9Q,"FLAMENGO: ARRASCAETA ESTÁ EM FASE FINAL COMO ATLETA; CORPO DELE NÃO AGUENTA MAIS, DISPARA RMP","O Flamengo venceu o Atlético-MG por 3 a 1 na tarde deste domingo, 3, e saiu na frente na briga pelo título da Copa do Brasil.",2024-11-03T22:59:11Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
sGjovN8z7c8,GABI GOL FEZ DOIS GOLS E COMANDOU A VITÓRIA DO FLAMENGO NO MARACA LOTADO ONTEM.,"GLOBO ESPORTES HOJE, GABI FEZ DOIS GOLS E COMANDOU A VITÓRIA DO FLAMENGO NO JOGO DE ONTEM NO ...",2024-11-04T17:53:20Z,17,UCWb0jl1QqoflkqW7drRKLaQ,REDAÇÃO FLA REACT 🔴⚫
h8qsgXAVBYk,"MILITO DEVE MUDAR O TIME NO JOGO DA VOLTA? EDU PANZI, JVX E CAIXA COMENTAM",O Flamengo contou com a estrela de Gabigol para dar um enorme passo para a conquista da Copa do Brasil. Neste domingo (3) ...,2024-11-03T22:30:10Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
UQHGVKARLfg,MAURO CEZAR DETONA &#39;AGENDA POSITIVA&#39; DO CORINTHIANS: &#39;ILUSÃO COLETIVA ENQUANTO PALMEIRAS DOMINA&#39;,"O colunista Mauro Cezar Pereira fala sobre a suposta agenda positiva do Corinthians Arnaldo Ribeiro, Eduardo Tironi, Mauro ...",2024-11-08T13:40:48Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
gmUl6qzOJw8,Pior time da Série A vence o Galo,,2024-11-07T17:25:37Z,17,UCf69PDS9TfGvwbFWcjr4eaQ,Alterosa Esporte
-MgxFfnWdZU,CRISE NO REAL MADRID? ANALISAMOS OS PROBLEMAS DA EQUIPE APÓS OUTRA DERROTA NA CHAMPIONS LEAGUE,O Real Madrid sofreu mais uma derrota na Champions e segue jogando mal na temporada. Qual é o maior problema do time?,2024-11-06T00:29:14Z,17,UC58zOo8_-ZQVF6o-FKMUqCQ,Cortes da TNT Sports
qN8ostByKXY,"&quot;ISSO NÃO É POSSÍVEL, né??? E o que CHAMA A ATENÇÃO é que o São Paulo...&quot; 3 a 0 no Bahia é DEBATIDO!",O São Paulo venceu o Bahia por 3 gols a 0 hoje e segue forte na briga pelo G-4 do Brasileirão. Veja a análise de Flavio Prado no ...,2024-11-06T03:05:11Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
KVGIGX-h-ns,EDU PANZI ANALISA O QUE FALTOU PARA O ATLÉTICO SAIR COM UM RESULTADO MELHOR NO MARACANÃ,O Flamengo contou com a estrela de Gabigol para dar um enorme passo para a conquista da Copa do Brasil. Neste domingo (3) ...,2024-11-03T22:10:00Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
vkuj_1XlIlk,FLAMENGO 3 X 1 ATLÉTICO-MG NA FINAL DA COPA DO BRASIL!!!,,2024-11-04T16:39:36Z,17,UCtBJ6xPiEa4dtpR1jcLpwxA,Israel Asaph Fla
hwnR7Ui5bEM,"&quot;Gente, SABE COMO a CABEÇA DE PORCO teria ENTRADO no estádio??&quot; BIZARRICE em Corinthians x Palmeiras",Cabeça de porco no jogo Corinthians x Palmeiras: como é que um torcedor entrou com o objeto no estádio? Saiba as últimas ...,2024-11-05T16:13:14Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
KAbtVOdWTgw,&quot;POR%@! Essa BRONCA do Filipe Luís no Gabigol SÓ MOSTROU que...&quot; CENA no Flamengo CHAMA A ATENÇÃO!,"Filipe Luís e Gabigol discutem em Flamengo x Atlético Mineiro e, logo depois, o atacante faz um de seus dois gols no jogo de ida ...",2024-11-03T22:34:23Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
O3qS29xhwoE,JAMIE CARRAGHER vs THOMAS FRANK | ULTIMATE FOOTBALL QUIZ | Manager vs Pundit 🏆,Subscribe to Sky Sports Premier League: https://bit.ly/SubscribeSkySportsPL ▻ Watch Sky Sports: https://bit.ly/BuySkySports ...,2024-11-04T16:16:05Z,17,UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League
bK90b_Uw6WQ,"Neto detona Marcelo, ex-Fluminense, por confusão com Mano: &quot;Mascarado&quot;","Craque Neto detonou o lateral ex-Fluminense Marcelo após confusão causada com o treinador da equipe, Mano Menezes, ...",2024-11-03T22:52:59Z,17,UC896QaWKoSGdZTmy9rHyU_g,Esporte na Band
qFU-R3CTyDE,EDU PANZI ANALISA O ATLÉTICO APÓS DERROTA NA COPA DO BRASIL: &quot;O FLAMENGO FOI MAIS EFICIENTE&quot;,O Flamengo contou com a estrela de Gabigol para dar um enorme passo para a conquista da Copa do Brasil. Neste domingo (3) ...,2024-11-03T23:40:00Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
9OmRXxzBAdU,VILA NOVA 4 X 1 ATLÉTICO | GOLS &amp; MELHORES MOMENTOS | AMADOR A UBERABA | QUARTAS | 03/11/2024,Melhores Momentos de Vila Nova 4 x 1 Atlético Campeonato Amador de Uberaba Estádio Zé Galinha 03/11/2024 Quartas de ...,2024-11-04T16:01:19Z,17,UC5SUumBSiwAXJbC6ekdKYuw,Sete nos Esportes
Qe5rB6XDWZc,CRUZEIRO MIRA CONTRATAÇÃO DE ARIAS E ESTUDA PROPOSTA AO FLUMINENSE,"Em fase final de temporada, o Cruzeiro está de olho no mercado para a montagem do elenco de 2025. A Itatiaia apurou neste ...",2024-11-03T23:48:32Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
3iFUxCJrguU,"SANTOS TEM OK DE NEYMAR! SEM DINHEIRO PARA PAGAR, PREOCUPA ELE SER MAIOR QUE O CLUBE, DETONA ALICIA","No UOL News Esporte, Alicia Klein falou sobre a possibilidade de Neymar voltar a jogar pelo Santos. A colunista pontuou ...",2024-11-07T13:22:39Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
B7mctGG8dtk,"FLAMENGO: &#39;FILIPE LUÍS MEXEU COM O BRIO DO GABIGOL! FEZ O SANGUE SUBIR&#39;, DIZ CASAGRANDE","No Fim de Papo, Casagrande celebrou a discussão entre Filipe Luís e Gabigol, antes do centroavante marcar o segundo gol do ...",2024-11-05T00:00:05Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
tXgUS7T3ZbY,ALEXANDRE MATTOS É UM DOS MAIORES RESPONSÁVEIS PELA RECONSTRUÇÃO DO CRUZEIRO? | JOÃO VITOR XAVIER,O Cruzeiro no final da Sul-Americana passa pela reformulação do elenco do time e qual o papel do diretor de futebol Alexandre ...,2024-11-03T01:00:36Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
D9Ah1ZZT3o0,A SITUAÇÃO do CRUZEIRO de FERNANDO DINIZ é PREOCUPANTE?,CJ e Vinícius Grissi falam sobre o baixo desempenho do trabalho do técnico Fernando Diniz no time celeste. A demissão do ...,2024-11-07T12:55:04Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
FCLUU9ZRE18,MILITO e JORNALISTA se DESENTENDEM em COLETIVA após FLAMENGO 3 X 1 ATLÉTICO,"O técnico Gabriel Milito se desentendeu com um jornalista na entrevista coletiva concedida após a derrota do Atlético por 3x1, ...",2024-11-03T22:22:02Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
1snBERjYk1c,"PALMEIRAS: ABEL ESTÁ INCOMODADO COM ELE MESMO, NÃO SERÁ SURPRESA DAR ADEUS EM DEZEMBRO","Durante o De Primeira desta terça-feira (5), o colunista do UOL Bruno Andrade contou os bastidores da situação de Abel Ferreira ...",2024-11-05T15:44:56Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
sJTaQEWil_0,"&#39;FLAMENGO É MUITO FAVORITO E VAI SER CAMPEÃO! ATLÉTICO-MG VAI TER QUE IR PARA CIMA&#39;, DIZ CASAGRANDE","Mesmo sendo uma boa equipe, o Atlético-MG não deve conseguir reverter a vantagem de dois gols obtida pelo Flamengo no ...",2024-11-08T23:58:34Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
Py9ZSELd02Y,"GUARDIOLA NA SELEÇÃO? TREINADOR SE ANIMA COM O BRASIL, E CBF PREPARA &#39;GRANDE JOGADA&#39;, DIZ SITE","A CBF vem trabalhando para contratar Pep Guardiola, que aprova a ideia de assumir a seleção brasileira. A informação é do The ...",2024-11-08T13:10:48Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
